"SK_ID_PREV" "AMT_BALANCE_INTERCEPT" "AMT_BALANCE_TREND"
"60122" 2044333 98462.7466024636 -1426.41009259519
"60123" 2044334 0 0
"60124" 2044335 27596.7962638889 -482.230057926829
"60125" 2044336 0 0
"60126" 2044337 -5548.15522769342 853.419552017771
"60127" 2044338 0 0
"60128" 2044339 127535.997630252 333.599369747899
"60129" 2044340 -12749.6622994652 1291.50803055768
"60130" 2044341 0 0
"60131" 2044342 111065.705913817 -1610.08596995141
"60132" 2044343 0 0
"60133" 2044344 35508.3088064516 -1607.97759677419
"60134" 2044345 0 0
"60135" 2044346 22095.9481986368 -303.021478700097
"60136" 2044347 92644.148031968 -1528.68329973824
"60137" 2044348 262198.251818182 -196.103255156608
"60138" 2044349 -29788.7220756302 4732.62693277311
"60139" 2044350 81333.6359247649 -972.679706685217
"60140" 2044351 21710.5307876712 -409.118882821177
"60141" 2044352 177598.418497297 -2993.04066571835
"60142" 2044353 313357.548285714 -10286.0802451737
"60143" 2044360 110650.508586786 359.865679661255
"60144" 2044366 -12606.9798214286 18964.7185714286
"60145" 2044372 0 0
"60146" 2044424 101990.301428571 -2039.05446428571
"60147" 2044426 0 0
"60148" 2044433 46542.805087108 -1597.80211368609
"60149" 2044464 0 0
"60150" 2044467 0 0
"60151" 2044480 0 0
"60152" 2044489 0 0
"60153" 2044529 -36254.3558241758 9916.56553846154
"60154" 2044533 51458.9319861111 -894.323232723577
"60155" 2044544 373706.795 -15686.4289285714
"60156" 2044545 -206948.641648352 76043.2752197802
"60157" 2044580 -16646.568 9334.01154545454
"60158" 2044586 0 0
"60159" 2044600 33889.6168021978 -543.894286669852
"60160" 2044601 33675.6307592339 -575.382078399924
"60161" 2044610 74749.9633695652 -4434.78286956521
"60162" 2044611 27582.6249 -1287.66980769231
"60163" 2044612 -122990.288241758 33397.8635274725
"60164" 2044614 0 0
"60165" 2044615 20740.614 15435.8395714286
"60166" 2044622 106365.206778997 -1545.8737159223
"60167" 2044649 0 0
"60168" 2044656 0 0
"60169" 2044685 88866.3671052631 -665.678605263157
"60170" 2044688 240891.086463536 -2677.32738856081
"60171" 2044701 48786.755 -2461.512
"60172" 2044703 -58339.6255714287 18734.4093214286
"60173" 2044726 0 0
"60174" 2044742 0 0
"60175" 2044749 153721.840530672 -2547.03551801363
"60176" 2044750 67816.794340288 -404.227365244952
"60177" 2044755 0 0
"60178" 2044756 36762.5437142857 -1327.35033590734
"60179" 2044783 300551.367700846 -2420.58547357294
"60180" 2044795 19659.97375 -1512.70275
"60181" 2044816 0 0
"60182" 2044817 134.704285714286 -16.4780357142857
"60183" 2044827 0 0
"60184" 2044828 0 0
"60185" 2044833 0 0
"60186" 2044840 -1808.69192307692 351.632307692308
"60187" 2044917 0 0
"60188" 2044924 -168166.935989011 46966.3737032967
"60189" 2044934 167146.72094372 -1632.94257641874
"60190" 2044938 134778.264230769 -1086.33580219781
"60191" 2044947 112959.840404605 -1618.79928347124
"60192" 2044997 0 0
"60193" 2045001 7918 -392.487068965517
"60194" 2045020 0 0
"60195" 2045029 18111.796387458 28.7238099104143
"60196" 2045031 163234.055980263 -1885.30661170646
"60197" 2045032 72388.3474259448 -816.028841675179
"60198" 2045036 206444.119676372 -2221.95549545073
"60199" 2045065 5647.59642857141 10743.8335714286
"60200" 2045129 0 0
"60201" 2045163 140526.676036184 -1304.03507291102
"60202" 2045165 3013.87566176471 100.677573529411
"60203" 2045172 0 0
"60204" 2045194 130420.532842105 76.400170137005
"60205" 2045207 0 0
"60206" 2045213 0 0
"60207" 2045217 147158.646 -6969.88990909091
"60208" 2045219 30336.4675714286 -356.620821428571
"60209" 2045322 -6508.00375000001 22775.38875
"60210" 2045323 0 0
"60211" 2045324 115697.626813187 -10764.2443846154
"60212" 2045328 45871.8123214286 -1479.63857142857
"60213" 2045330 27675.8940147265 -427.402449867208
"60214" 2045342 8677.55700000005 27882.684
"60215" 2045371 -96997.226785714 150443.794285714
"60216" 2045381 0 0
"60217" 2045385 388966.792792208 18845.0706267645
"60218" 2045386 105526.047115385 -9106.51722527472
"60219" 2045388 -11894.9186842105 2422.5615
"60220" 2045395 52960.0350634249 -123.692654334038
"60221" 2045403 -7906.25769230769 1694.19807692308
"60222" 2045415 0 0
"60223" 2045427 137891.183101604 -1794.27679067991
"60224" 2045430 0 0
"60225" 2045431 0 0
"60226" 2045440 305967.251928572 715.767057915057
"60227" 2045441 0 0
"60228" 2045443 -2262.10876847291 265.690285714286
"60229" 2045446 174730.011958525 841.91420218894
"60230" 2045455 -26418.3507692308 3020.50817307692
"60231" 2045478 70486.3671428571 2303.31915918367
"60232" 2045494 123091.00972028 1024.16230821417
"60233" 2045496 0 0
"60234" 2045504 -37323.6229411765 17204.2303095975
"60235" 2045516 12408.0062727274 19796.121
"60236" 2045520 0 0
"60237" 2045525 194953.692 -1108.69842857145
"60238" 2045527 0 0
"60239" 2045528 14097.7276363636 986.307136363636
"60240" 2045529 -42843.358125 9817.348125
"60241" 2045542 82542.0240940767 6134.95856373065
"60242" 2045561 113716.524705882 -1154.84075851394
"60243" 2045569 149897.63925 -10399.1755367647
"60244" 2045571 -18364.8749538462 9839.61110769231
"60245" 2045572 136346.776875 -142.150698529413
"60246" 2045575 0 0
"60247" 2045578 0 0
"60248" 2045594 0 0
"60249" 2045606 0 0
"60250" 2045608 -23291.4146428571 2249.73477799228
"60251" 2045668 20491.9401428572 -1846.93339285714
"60252" 2045669 0 0
"60253" 2045673 -6838.92 5037.60375
"60254" 2045682 0 0
"60255" 2045694 106149.650595395 -848.996674647315
"60256" 2045721 92793.8178651316 1634.13838164677
"60257" 2045735 21411.237 14392.8657272727
"60258" 2045755 0 0
"60259" 2045758 0 0
"60260" 2045761 -9949.17300000001 8135.703
"60261" 2045766 0 0
"60262" 2045769 -44442.4888636364 14687.4763636364
"60263" 2045800 0 0
"60264" 2045803 0 0
"60265" 2045831 107310.797153416 -1541.63283762598
"60266" 2045849 207946.970970395 -1953.59719462154
"60267" 2045857 31032.8914772727 -1104.60278743316
"60268" 2045860 -7655.96732142854 14562.3798214286
"60269" 2045874 0 0
"60270" 2045880 0 0
"60271" 2045896 0 0
"60272" 2045897 203994.07269079 -2382.14132158844
"60273" 2045921 16959.3008241758 10158.7547472527
"60274" 2045926 32686.8784417808 -644.607416234727
"60275" 2045929 -23536.7196428571 16495.5021428571
"60276" 2045931 0 0
"60277" 2045955 2086.40871428571 -83.3216872586873
"60278" 2045974 458764.59926087 -6697.51685106383
"60279" 2045986 0 0
"60280" 2046006 109784.193 449.230636363636
"60281" 2046014 0 0
"60282" 2046062 185811.393 -15128.4785454545
"60283" 2046065 122734.529466403 3688.16531620553
"60284" 2046067 0 0
"60285" 2046068 155449.044487179 444.36598901099
"60286" 2046088 -47237.3558181818 20930.6442272727
"60287" 2046094 -47433.162 17459.9768181818
"60288" 2046131 -10250.35875 3416.78625
"60289" 2046135 0 0
"60290" 2046139 0 0
"60291" 2048080 0 0
"60292" 2048082 0 0
"60293" 2048083 -16197.3851785714 5825.03517857143
"60294" 2048085 0 0
"60295" 2048101 214119.801964286 972.656785714289
"60296" 2048103 0 0
"60297" 2048131 0 0
"60298" 2048187 137744.145 -2565.13500000003
"60299" 2048199 -8631.34036363636 9417.62127272727
"60300" 2048200 74091.765 21278.856
"60301" 2048202 299175.891428571 38345.2923214286
"60302" 2048208 65973.2737499999 32957.2575
"60303" 2048214 0 0
"60304" 2048245 -775.929545454545 652.148968531469
"60305" 2048253 170745.74 4225.041
"60306" 2048260 0 0
"60307" 2048261 -5083.91794117648 8126.54530959752
"60308" 2048263 0 0
"60309" 2048264 303497.141691176 6451.84036764706
"60310" 2048276 0 0
"60311" 2048293 463167.311538462 32900.1942857143
"60312" 2048298 63457.002 20188.962
"60313" 2048300 101203.1262 36046.5612923077
"60314" 2048308 -103825.570324675 23610.9030321852
"60315" 2048320 3012.83311111111 -55.0461056910568
"60316" 2048326 0 0
"60317" 2048335 0 0
"60318" 2048342 0 0
"60319" 2048347 0 0
"60320" 2048351 256232.223857143 12445.1140178571
"60321" 2048352 171313.16375 2193.59925
"60322" 2048366 196899.582989189 -2397.39348392603
"60323" 2048423 0 0
"60324" 2048425 0 0
"60325" 2048426 0 0
"60326" 2048429 158374.974 -7458.84381818182
"60327" 2048438 130492.59 -2791.32654545455
"60328" 2048525 3572.58886363636 9297.19305944056
"60329" 2048551 48317.052483871 -1213.44165725806
"60330" 2048552 224383.909772727 24502.7681118881
"60331" 2048563 219960.006729575 -2677.83397361404
"60332" 2048587 137348.078981707 -4729.57164721254
"60333" 2048593 93361.9819129747 -1466.79266297468
"60334" 2048604 97375.3725000001 27892.0545
"60335" 2048639 15831.9173076923 -341.943626373626
"60336" 2048651 8843.44681097561 -262.005295296167
"60337" 2048696 168728.122125 -5069.39168382353
"60338" 2048700 81173.8857272727 -8998.76209090909
"60339" 2048711 -3975.75300000003 70404.1701428571
"60340" 2048712 0 0
"60341" 2048713 0 0
"60342" 2048723 0 0
"60343" 2048729 808.395576923102 3246.26019230769
"60344" 2048737 -6251.39235 23012.2150269231
"60345" 2048752 136646.375773026 -1966.08644957271
"60346" 2048757 146727.042976974 -1604.37786421595
"60347" 2048760 148871.792165196 -1970.28156566669
"60348" 2048772 7304.76796192609 -113.112767847144
"60349" 2048787 0 0
"60350" 2048809 102949.36375 18040.48725
"60351" 2048812 0 0
"60352" 2048816 0 0
"60353" 2048819 0 0
"60354" 2048823 0 0
"60355" 2048873 51732.189 -8306.352
"60356" 2048875 -4796.44021978022 1355.70164835165
"60357" 2048902 0 0
"60358" 2048939 0 0
"60359" 2048952 24334.524 -2281.361625
"60360" 2048956 -4176.29124999999 7732.45425
"60361" 2048967 0 0
"60362" 2048983 0 0
"60363" 2048986 55868.0367857143 12220.2482142857
"60364" 2048987 0 0
"60365" 2049031 86065.875 14205.375
"60366" 2049056 61788.5018181818 5033.1825
"60367" 2049066 146870.856382979 -1880.75718141098
"60368" 2049068 0 0
"60369" 2049071 234192.9225 -9035.11049999999
"60370" 2049075 18549.0380769231 3584.4839010989
"60371" 2049078 -158030.205 30132.6363157895
"60372" 2049114 16831.44 5815.38214285714
"60373" 2049139 159430.64221118 -2615.07312466101
"60374" 2049165 58953.7898181819 8588.0929090909
"60375" 2049168 125791.726153846 15313.6567582418
"60376" 2049176 0 0
"60377" 2049197 0 0
"60378" 2049207 -42069.3344999999 13701.3499285714
"60379" 2049223 44140.5566405376 3199.17563906775
"60380" 2049226 66954.5329090909 1004.148
"60381" 2049250 413253.639 -83095.254
"60382" 2049280 0 0
"60383" 2049319 82470.3137052631 -1361.42957676008
"60384" 2049337 0 0
"60385" 2049340 147857.919011858 6773.45131422925
"60386" 2049348 0 0
"60387" 2049349 0 0
"60388" 2049352 137362.084615385 21001.0633516484
"60389" 2049358 43285.6864285714 17898.3128571429
"60390" 2049360 35590.5651414474 -495.785354076235
"60391" 2049365 12231.3575131579 -186.319346276452
"60392" 2049369 61778.2234638159 -685.490638429192
"60393" 2049370 70612.7147052632 -1164.26096637047
"60394" 2049388 0 0
"60395" 2049403 596299.852894737 13444.0432105263
"60396" 2049408 -33104.671551724 10009.3892936596
"60397" 2049409 -33244.9334415584 16830.6950225861
"60398" 2049420 55887.229011236 -855.172143104087
"60399" 2049436 235631.785427808 2386.6097486631
"60400" 2049490 60689.1790526047 -539.482996424923
"60401" 2049510 91585.085 3457.90105263158
"60402" 2049520 148195.584595588 5171.77511029412
"60403" 2049521 52385.9353964195 -1047.87596163683
"60404" 2049525 133478.611382488 -2769.18694052419
"60405" 2049530 -1074.7395 1067.3685
"60406" 2049540 111804.5275 11133.2115
"60407" 2049557 32171.0728846154 18323.6738736264
"60408" 2049564 0 0
"60409" 2049588 43093.6435714285 5401.50492857143
"60410" 2049589 0 0
"60411" 2049591 6745.08176470588 -368.728606811146
"60412" 2049604 44940.0256294687 -704.023629468843
"60413" 2049605 0 0
"60414" 2049606 37770.5459506579 -558.410428750679
"60415" 2049607 168408.98128421 -2680.64889699248
"60416" 2049608 236959.935806723 -2441.05300781708
"60417" 2049609 91704.5358139535 -1356.01054357731
"60418" 2049610 127463.553226891 -2021.56792730115
"60419" 2049611 71717.59175 -1072.08776626016
"60420" 2049613 29638.2861405405 -108.525703698435
"60421" 2049614 130110.104805405 -2311.93032119488
"60422" 2049615 43892.3728345071 1927.66382645186
"60423" 2049616 109534.611008991 -140.481929146802
"60424" 2049617 67448.5011026463 -1071.61086753663
"60425" 2049618 167321.641094627 -2344.61720356127
"60426" 2049619 50966.8977191011 -751.075653167058
"60427" 2049620 66397.7217144457 -991.307309840426
"60428" 2049621 22529.8313370786 208.05368489937
"60429" 2049622 104205.999125085 -1823.45993927125
"60430" 2049623 18481.9320788705 -343.329957035053
"60431" 2049624 168238.802706767 -1050.86608339029
"60432" 2049625 187467.774442105 -1229.43019398496
"60433" 2049674 0 0
"60434" 2049682 352681.040571429 -11741.2529464286
"60435" 2049683 0 0
"60436" 2049689 71902.251 50533.3761428571
"60437" 2049701 0 0
"60438" 2049707 0 0
"60439" 2049719 -42628.2836189516 4124.97171554252
"60440" 2049725 0 0
"60441" 2049740 0 0
"60442" 2049741 0 0
"60443" 2049751 19382.1373636364 4288.27581818182
"60444" 2049760 187381.846578947 -3302.34315789474
"60445" 2049763 6777.06872727273 -170.921454545455
"60446" 2049769 111670.619051383 1468.0449160079
"60447" 2049771 0 0
"60448" 2049775 132331.392 13177.6958571428
"60449" 2049799 0 0
"60450" 2049800 25134.655021978 -386.067684424271
"60451" 2049804 -27085.77 24362.5275
"60452" 2049815 -147399.444935065 29128.7438283456
"60453" 2049837 0 0
"60454" 2049899 13844.0001635112 -239.095508049003
"60455" 2049900 12681.1253842105 -244.156554750513
"60456" 2049908 66736.755 -4471.73999999998
"60457" 2049909 0 0
"60458" 2049912 0 NA
"60459" 2049950 89941.1721428571 -698.123571428568
"60460" 2049967 23723.2108421053 -596.246413533835
"60461" 2049988 665.349857142852 1034.02976785714
"60462" 2050008 20426.5129285714 -566.830461038962
"60463" 2050013 0 0
"60464" 2050023 -66101.496923077 17841.9072802198
"60465" 2050046 0 0
"60466" 2050078 0 0
"60467" 2050084 0 0
"60468" 2050098 35910.3153426652 -544.403148586226
"60469" 2050105 0 0
"60470" 2050107 99833.0794350206 -1267.72638770697
"60471" 2050114 224481.219278169 -3309.46039118271
"60472" 2050117 153044.107470356 17298.1769318182
"60473" 2050133 -15888.9646323529 7924.85580882353
"60474" 2050136 58154.1446250001 6971.90618382353
"60475" 2050204 21142.806 11840.3743636364
"60476" 2050205 0 0
"60477" 2050211 0 0
"60478" 2050221 60905.2803488372 -890.98259805351
"60479" 2050234 526274.236730769 -7033.94184065934
"60480" 2050243 0 0
"60481" 2050256 -137805.075 246294.945
"60482" 2050268 732854.157 7357.35899999997
"60483" 2050279 156546.09625 -15136.71825
"60484" 2050284 476371.637678571 2438.7423214286
"60485" 2050289 343158.312272727 -13073.0463735676
"60486" 2050292 37675.9591071428 -3986.52910714286
"60487" 2050304 0 0
"60488" 2050314 168409.910085366 -2901.82266376307
"60489" 2050319 0 0
"60490" 2050324 100109.804210526 365.171684210527
"60491" 2050325 0 0
"60492" 2050333 0 0
"60493" 2050340 162298.644033681 -2259.55370060873
"60494" 2050344 694521.480815218 -23112.7449652174
"60495" 2050357 0 0
"60496" 2050358 27662.4064285715 21038.0014285714
"60497" 2050362 279992.024763158 -76.0928345864673
"60498" 2050363 102610.877884615 -2354.14211538461
"60499" 2050367 55332.9556578947 3761.36448496241
"60500" 2050374 0 0
"60501" 2050394 0 0
"60502" 2050397 318284.554186047 330.517950317124
"60503" 2050406 89813.7775862069 -3950.19413459399
"60504" 2050417 1136.064 -106.506
"60505" 2050422 -204769.867928571 41321.8980584416
"60506" 2050431 0 0
"60507" 2050432 40188.1430853659 -1141.6871445993
"60508" 2050436 18288.4149 -797.407684615385
"60509" 2050445 71338.1945454546 3291.43641608391
"60510" 2050446 0 0
"60511" 2050451 70543.4431034483 1145.8564137931
"60512" 2050452 0 0
"60513" 2050464 0 0
"60514" 2050472 270363.543096774 -181.564094758065
"60515" 2050481 316875.944703557 9951.25464426877
"60516" 2050488 146794.263931034 7333.57271412681
"60517" 2050509 -94825.4152499999 19752.4443308823
"60518" 2050519 0 0
"60519" 2050533 67657.1925191816 -852.404488125685
"60520" 2050541 -6394.42952205884 14676.3839338235
"60521" 2050550 0 0
"60522" 2050563 153331.996909091 2407.27172727273
"60523" 2050564 -11011.3402747253 12866.5514175824
"60524" 2050566 0 0
"60525" 2050591 112523.604789688 -2330.99707458696
"60526" 2050608 0 0
"60527" 2050654 37110.5910000001 45937.4571818182
"60528" 2050656 0 0
"60529" 2050659 0 0
"60530" 2050661 0 0
"60531" 2050669 121700.734194444 -788.16149796748
"60532" 2050670 0 0
"60533" 2050678 0 0
"60534" 2050684 6478.835 6252.549
"60535" 2050685 390774.049411765 5528.88176470589
"60536" 2050719 98615.7103846154 -9149.86236263736
"60537" 2050750 37184.6301903695 -548.922502869541
"60538" 2050755 235182.687554348 -10358.6483543478
"60539" 2050769 0 0
"60540" 2050770 0 0
"60541" 2050774 0 0
"60542" 2050775 70354.1643347804 -959.71867185904
"60543" 2050782 274893.829615384 39737.0625824176
"60544" 2050798 -3894.98100000001 17215.4352857143
"60545" 2050799 273375.518235295 45741.8307120743
"60546" 2050809 585108.602678571 -12327.7751785714
"60547" 2050810 0 0
"60548" 2050825 0 0
"60549" 2050836 1163.616 -150.058909090909
"60550" 2050837 558.288791208802 7641.76035164835
"60551" 2050859 0 0
"60552" 2050865 119963.259138462 4335.76701538461
"60553" 2050890 19441.3197127223 -329.827615689419
"60554" 2050901 94251.264 -6364.823625
"60555" 2050918 4552.824 -314.591625
"60556" 2050930 -23128.5407142857 15310.4191071429
"60557" 2050935 -6295.38613636363 3432.57152097902
"60558" 2050943 0 0
"60559" 2050944 0 0
"60560" 2050946 0 0
"60561" 2050953 12077.8524358974 -566.433269230769
"60562" 2050985 -16587.6537272727 14665.4746363636
"60563" 2050990 4578.99641657334 1407.47460974244
"60564" 2050992 146070.698090164 -3333.48678133263
"60565" 2050997 0 0
"60566" 2051004 0 0
"60567" 2051040 0 0
"60568" 2051041 46191.013226601 -1653.01270935961
"60569" 2051044 143092.08135 5707.80183461538
"60570" 2051050 -22645.2680357142 23720.5917857143
"60571" 2051051 17676.1984090909 45070.4308216783
"60572" 2051080 62243.6489621849 1378.11126079734
"60573" 2051083 0 NA
"60574" 2051103 0 0
"60575" 2051109 0 0
"60576" 2051110 16250 -2250
"60577" 2051119 23933.0950246361 -344.683370030795
"60578" 2051121 184333.995138158 -2320.66413300326
"60579" 2051159 31020.5711546053 -469.34523965681
"60580" 2051161 20794.8700884658 -317.926947018477
"60581" 2051204 44578.152 -6741.702
"60582" 2051207 296418.247105263 12121.6284473684
"60583" 2051229 75264.0453453948 -1050.55560634835
"60584" 2051230 126785.293246361 -1723.06476609742
"60585" 2051233 35746.7004725643 -530.74758111702
